run_signature,search_stage,dataset_id,dataset_label,profile_id,family,description,preselection_method,seed,is_baseline,benchmark_id,selection_stage,selected_items,selected_item_count
compact_broad::compact_validation_fixture::coverage_strict::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,coverage_strict,coverage_variants,tighten model coverage and item response count,deterministic_info,19,False,b3,final,"[""b3_item_2"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,7,False,b1,preselect,"[""b1_item_2"", ""b1_item_3"", ""b1_item_4"", ""b1_item_5""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,7,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,7,False,b3,preselect,"[""b3_item_1"", ""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,7,False,b1,final,"[""b1_item_2"", ""b1_item_3"", ""b1_item_5""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,7,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,7,False,b3,final,"[""b3_item_1"", ""b3_item_5"", ""b3_item_6""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,11,False,b1,preselect,"[""b1_item_1"", ""b1_item_3"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,11,False,b2,preselect,"[""b2_item_3"", ""b2_item_4"", ""b2_item_5"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,11,False,b3,preselect,"[""b3_item_1"", ""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,11,False,b1,final,"[""b1_item_1"", ""b1_item_3"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,11,False,b2,final,"[""b2_item_3"", ""b2_item_4"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,11,False,b3,final,"[""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,19,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_5"", ""b1_item_6""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,19,False,b2,preselect,"[""b2_item_3"", ""b2_item_4"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,19,False,b3,preselect,"[""b3_item_1"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,19,False,b1,final,"[""b1_item_1"", ""b1_item_5"", ""b1_item_6""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,19,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",random_cv,19,False,b3,final,"[""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,7,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,7,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,7,False,b3,preselect,"[""b3_item_2"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,7,False,b1,final,"[""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,7,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,7,False,b3,final,"[""b3_item_2"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,11,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,11,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,11,False,b3,preselect,"[""b3_item_2"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,11,False,b1,final,"[""b1_item_1"", ""b1_item_2"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,11,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,11,False,b3,final,"[""b3_item_2"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,19,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,19,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,19,False,b3,preselect,"[""b3_item_2"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,19,False,b1,final,"[""b1_item_1"", ""b1_item_2"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,19,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::reconstruction_relaxed::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,reconstruction_relaxed,reconstruction_first_relaxed,"remove low-tail trimming and variance filtering, keep only light coverage",deterministic_info,19,False,b3,final,"[""b3_item_2"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,7,False,b1,preselect,"[""b1_item_2"", ""b1_item_3"", ""b1_item_4"", ""b1_item_5""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,7,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,7,False,b3,preselect,"[""b3_item_1"", ""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,7,False,b1,final,"[""b1_item_2"", ""b1_item_3"", ""b1_item_5""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,7,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,7,False,b3,final,"[""b3_item_1"", ""b3_item_5"", ""b3_item_6""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,11,False,b1,preselect,"[""b1_item_1"", ""b1_item_3"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,11,False,b2,preselect,"[""b2_item_3"", ""b2_item_4"", ""b2_item_5"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,11,False,b3,preselect,"[""b3_item_1"", ""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,11,False,b1,final,"[""b1_item_1"", ""b1_item_3"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,11,False,b2,final,"[""b2_item_3"", ""b2_item_4"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,11,False,b3,final,"[""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,19,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_5"", ""b1_item_6""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,19,False,b2,preselect,"[""b2_item_3"", ""b2_item_4"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,19,False,b3,preselect,"[""b3_item_1"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,19,False,b1,final,"[""b1_item_1"", ""b1_item_5"", ""b1_item_6""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,19,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,random_cv,19,False,b3,final,"[""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,7,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,7,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,7,False,b3,preselect,"[""b3_item_2"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,7,False,b1,final,"[""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,7,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,7,False,b3,final,"[""b3_item_2"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,11,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,11,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,11,False,b3,preselect,"[""b3_item_2"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,11,False,b1,final,"[""b1_item_1"", ""b1_item_2"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,11,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,11,False,b3,final,"[""b3_item_2"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,19,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,19,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,19,False,b3,preselect,"[""b3_item_2"", ""b3_item_4"", ""b3_item_5"", ""b3_item_7""]",4
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,19,False,b1,final,"[""b1_item_1"", ""b1_item_2"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,19,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::minimal_cleaning::deterministic_info::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,minimal_cleaning,minimal_cleaning,preserve almost everything except the compact fixture's effective item-coverage floor,deterministic_info,19,False,b3,final,"[""b3_item_2"", ""b3_item_5"", ""b3_item_7""]",3
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,7,False,b1,preselect,"[""b1_item_2"", ""b1_item_3"", ""b1_item_4"", ""b1_item_5""]",4
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,7,False,b2,preselect,"[""b2_item_3"", ""b2_item_5"", ""b2_item_6"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,7,False,b3,preselect,"[""b3_item_1"", ""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",4
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,7,False,b1,final,"[""b1_item_2"", ""b1_item_3"", ""b1_item_5""]",3
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,7,False,b2,final,"[""b2_item_3"", ""b2_item_6"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-7,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,7,False,b3,final,"[""b3_item_1"", ""b3_item_5"", ""b3_item_6""]",3
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,11,False,b1,preselect,"[""b1_item_1"", ""b1_item_3"", ""b1_item_6"", ""b1_item_7""]",4
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,11,False,b2,preselect,"[""b2_item_3"", ""b2_item_4"", ""b2_item_5"", ""b2_item_7""]",4
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,11,False,b3,preselect,"[""b3_item_1"", ""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",4
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,11,False,b1,final,"[""b1_item_1"", ""b1_item_3"", ""b1_item_7""]",3
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,11,False,b2,final,"[""b2_item_3"", ""b2_item_4"", ""b2_item_7""]",3
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-11,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,11,False,b3,final,"[""b3_item_4"", ""b3_item_5"", ""b3_item_6""]",3
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,19,False,b1,preselect,"[""b1_item_1"", ""b1_item_2"", ""b1_item_5"", ""b1_item_6""]",4
compact_broad::compact_validation_fixture::strict_cleaning::random_cv::seed-19,compact_broad,compact_validation_fixture,compact validation fixture,strict_cleaning,strict_cleaning,push all major filters toward a stricter psychometric cleaning profile,random_cv,19,False,b2,preselect,"[""b2_item_3"", ""b2_item_4"", ""b2_item_6"", ""b2_item_7""]",4
